,BGL,FREQ,S11,S11_Scaled,S11_Derivative,S11_Mean,S11_Std,S11_Min,S11_Max
126,100,1.904999971,-5.481357936,0.8877215762244655,-10.885900752567427,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10129,100,1.912499964,-5.564749373,0.8857553290256294,-11.002384702305156,,,,
127,100,1.919999957,-5.64814081,0.8837890818267933,-11.118868644277503,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10130,100,1.92749995,-5.733398449,0.8817788323348325,-11.243282227063377,,,,
128,100,1.934999943,-5.818656088,0.8797685828428716,-11.367695809849357,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10131,100,1.9424999955,-5.905901838,0.8777114566232113,-11.50019104942057,,,,
129,100,1.950000048,-5.993147588,0.8756543304035509,-11.632685237870072,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10132,100,1.9575000404999998,-6.0825059365000005,0.8735473922243857,-11.77357124595307,,,,
130,100,1.965000033,-6.171864285,0.8714404540452206,-11.914458381125026,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10133,100,1.972500026,-6.2634626145,0.8692807004149115,-12.06379019499694,,,,
131,100,1.980000019,-6.355060944,0.8671209467846024,-12.213121998913806,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10134,100,1.987500012,-6.449027696,0.8649053492418508,-12.371016979615971,,,,
132,100,1.995000005,-6.542994448,0.8626897516990992,-12.528911960317771,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10135,100,2.0024999975,-6.639459588999999,0.8604152458253537,-12.695471805622496,,,,
133,100,2.00999999,-6.73592473,0.8581407399516081,-12.862031662031848,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10136,100,2.0175000425,-6.83501809,0.8558042645467862,-13.037194288417313,,,,
134,100,2.025000095,-6.93411145,0.8534677891419642,-13.212355513511064,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10137,100,2.0325000285000003,-7.035961426,0.8510663167940117,-13.396234903152305,,,,
135,100,2.039999962,-7.137811402,0.8486648444460592,-13.580117210372801,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10138,100,2.0475000144999997,-7.242544516,0.8461953919526589,-13.772218854071447,,,,
136,100,2.055000067,-7.34727763,0.8437259394592587,-13.964317449777926,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10139,100,2.0625,-7.455015885,0.8411856301694542,-14.164771625945676,,,,
137,100,2.069999933,-7.56275414,0.8386453208796498,-14.36522899604558,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10140,100,2.0774999855000003,-7.6736159995,0.836031361598679,-14.573355054242974,,,,
138,100,2.085000038,-7.784477859,0.8334174023177083,-14.781477796322152,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10141,100,2.0924999714999997,-7.8985727704999995,0.8307272124348031,-14.997132063990486,,,,
139,100,2.099999905,-8.012667682,0.8280370225518978,-15.212789753402713,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10142,100,2.1074999575,-8.130098953000001,0.825268166228442,-15.435093239420146,,,,
140,100,2.11500001,-8.247530224,0.8224993099049862,-15.65739319824723,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10143,100,2.1225000620000003,-8.3683879675,0.8196496624092304,-15.88582362876166,,,,
141,100,2.130000114,-8.489245711,0.8168000149134746,-16.114254074505276,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10144,100,2.1375000474999997,-8.613606880999999,0.8138677617834983,-16.347943369679193,,,,
142,100,2.144999981,-8.737968051,0.8109355086535218,-16.58163635717586,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10145,100,2.1525000335,-8.8658938895,0.807919205893211,-16.819149597872723,,,,
143,100,2.160000086,-8.993819728,0.8049029031329002,-17.056659070052802,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10146,100,2.167500019,-9.1253516615,0.801801573966431,-17.297201520627794,,,,
144,100,2.174999952,-9.256883595,0.7987002447999619,-17.537747803880713,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10147,100,2.1825000045,-9.392040186,0.7955134515509382,-17.779252153277252,,,,
145,100,2.190000057,-9.527196777,0.7923266583019145,-18.02075265473101,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10148,100,2.1974999905,-9.665967069,0.7890546593084606,-18.261809244355568,,,,
146,100,2.204999924,-9.804737361,0.7857826603150068,-18.502869658777946,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10149,100,2.2124999765,-9.9470828205,0.7824263641402699,-18.7410675916627,,,,
147,100,2.220000029,-10.08942828,0.779070067965533,-18.97926174516781,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10150,100,2.227499962,-10.235268569999999,0.7756313688375884,-19.21240187198861,,,,
148,100,2.234999895,-10.38110886,0.7721926697096438,-19.445545713541495,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10151,100,2.2424999475,-10.530324175,0.7686743924656362,-19.67039268137995,,,,
149,100,2.25,-10.67953949,0.7651561152216285,-19.895236066680983,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10152,100,2.2575000525,-10.8319573,0.7615623278647177,-20.108734238859732,,,,
150,100,2.265000105,-10.98437511,0.7579685405078067,-20.322232411039913,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10153,100,2.272500038,-11.13976903,0.7543045808626916,-20.52080183677543,,,,
151,100,2.279999971,-11.29516295,0.7506406212175764,-20.71937442641133,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10154,100,2.2875000235,-11.45323896,0.7469134218425891,-20.89801553474862,,,,
152,100,2.295000076,-11.61131497,0.7431862224676018,-21.07665379675689,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10155,100,2.3025000095,-11.77171122,0.7394043152525204,-21.23150381606981,,,,
153,100,2.309999943,-11.93210747,0.7356224080374388,-21.386356292359416,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10156,100,2.3174999955,-12.09437353,0.7317964134579094,-21.510840743451578,,,,
154,100,2.325000048,-12.25663959,0.72797041887838,-21.635323219403634,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10157,100,2.332499981,-12.420242009999999,0.7241129148993106,-21.724586333766972,,,,
155,100,2.339999914,-12.58384443,0.7202554109202413,-21.813850870401453,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10158,100,2.3474999665,-12.748147995,0.7163813749752792,-21.860420131739154,,,,
156,100,2.355000019,-12.91245156,0.7125073390303173,-21.906988651078894,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10159,100,2.3624999525000003,-13.07671411,0.7086342701586155,-21.90442811079908,,,,
157,100,2.369999886,-13.24097666,0.7047612012869138,-21.90186752989244,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10160,100,2.3774999379999997,-13.404348875,0.7009091252025144,-21.842338780928465,,,,
158,100,2.38499999,-13.56772109,0.697057049118115,-21.782810972510795,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10161,100,2.3925000425,-13.729239969999998,0.6932486719419411,-21.659255440519825,,,,
159,100,2.400000095,-13.89075885,0.6894402947657671,-21.535699916766717,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10162,100,2.4075000285000003,-14.0493502,0.6857009444329849,-21.340701917988095,,,,
160,100,2.414999962,-14.20794155,0.6819615941002026,-21.1457008252143,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10163,100,2.4225000144999997,-14.362433724999999,0.678318896273376,-20.872254480771648,,,,
161,100,2.430000067,-14.5169259,0.6746761984465495,-20.598812474979514,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10164,100,2.4375,-14.666061075,0.6711598107856475,-20.24184290044786,,,,
162,100,2.444999933,-14.81519625,0.6676434231247456,-19.884867638150666,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10165,100,2.4524999855000003,-14.95766,0.6642843378343315,-19.43994712528193,,,,
163,100,2.460000038,-15.10012375,0.6609252525439175,-18.99503370143086,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10166,100,2.4674999714999997,-15.234575549999999,0.6577550772280938,-18.461053896984247,,,,
164,100,2.474999905,-15.36902735,0.65458490191227,-17.92706561998208,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10167,100,2.4824999575,-15.494153355,0.6516346151000545,-17.30520315152267,,,,
165,100,2.49000001,-15.61927936,0.6486843282878388,-16.6833505498791,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10168,100,2.4975000620000003,-15.733832385,0.6459833367636797,-15.97849068318119,,,,
166,100,2.505000114,-15.84838541,0.6432823452395205,-15.273630769493513,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10169,100,2.5125000474999997,-15.95125419,0.6408568509945576,-14.494801011641638,,,,
167,100,2.519999981,-16.05412297,0.6384313567495947,-13.715958948169616,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10170,100,2.5275000335,-16.144376745000002,0.63630330573306,-12.874849016525639,,,,
168,100,2.535000086,-16.23463052,0.6341752547165254,-12.033752430399218,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10171,100,2.542500019,-16.311577095,0.6323609678665005,-11.146700775143765,,,,
169,100,2.549999952,-16.38852367,0.6305466810164755,-10.259634986072871,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10172,100,2.5575000045,-16.451741175000002,0.6290561054058926,-9.344281032805227,,,,
170,100,2.565000057,-16.51495868,0.6275655297953098,-8.428941664074676,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10173,100,2.5724999905,-16.564320265,0.6264016563602428,-7.5052796715942325,,,,
171,100,2.579999924,-16.61368185,0.6252377829251758,-6.581603023546875,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10174,100,2.5874999765,-16.649355975,0.6243966396270675,-5.66905262444898,,,,
172,100,2.595000029,-16.6850301,0.6235554963289591,-4.756516704383077,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10175,100,2.602499962,-16.707466815,0.6230264716520029,-3.8740597449245495,,,,
173,100,2.609999895,-16.72990353,0.6224974469750468,-2.9915887248594246,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10176,100,2.6174999475,-16.739793740000003,0.6222642503974605,-2.155130416626304,,,,
174,100,2.625,-16.74968395,0.6220310538198742,-1.318685435868623,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10177,100,2.6325000525,-16.74791673,0.6220727222632988,-0.5415288759643102,,,,
175,100,2.640000105,-16.74614951,0.6221143907067235,0.2356276839397337,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10178,100,2.647500038,-16.733758115,0.6224065615408634,0.943908579111604,,,,
176,100,2.654999971,-16.72136672,0.6226987323750033,1.6522007596600856,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10179,100,2.6625000235,-16.69947379,0.6232149354029811,2.285623876103213,,,,
177,100,2.670000076,-16.67758086,0.6237311384309588,2.919036900075036,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10180,100,2.6775000095,-16.64734248,0.6244441148720812,3.4754239103955835,,,,
178,100,2.684999943,-16.6171041,0.6251570913132036,4.031819748801849,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10181,100,2.6924999955,-16.579675955,0.626039591818188,4.511105877032191,,,,
179,100,2.700000048,-16.54224781,0.6269220923231726,4.990384400642378,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10182,100,2.707499981,-16.49873508,0.6279480583762125,5.3960635495281375,,,,
180,100,2.714999914,-16.45522235,0.6289740244292523,5.801749162292604,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10183,100,2.7224999665,-16.406669125,0.6301188379267185,6.137736266478214,,,,
181,100,2.730000019,-16.3581159,0.6312636514241848,6.473718017306936,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10184,100,2.7374999525000003,-16.305483119999998,0.6325046548169189,6.745739962690658,,,,
182,100,2.744999886,-16.25285034,0.6337456582096528,7.0177662241941565,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10185,100,2.7524999379999997,-16.19699843,0.6350625639440766,7.232319657909133,,,,
183,100,2.75999999,-16.14114652,0.6363794696785005,7.446869701703404,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10186,100,2.7675000425,-16.082847084999997,0.6377540844457514,7.610036650078059,,,,
184,100,2.775000095,-16.02454765,0.6391286992130023,7.773203587574739,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10187,100,2.7825000285000003,-15.964475975,0.6405451007878804,7.891414698653444,,,,
185,100,2.789999962,-15.9044043,0.6419615023627585,8.00962768536555,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10188,100,2.7975000144999997,-15.8431432,0.6434059488263997,8.088859216268858,,,,
186,100,2.805000067,-15.7818821,0.6448503952900411,8.168089490040195,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10189,100,2.8125,-15.71993891,0.6463109244307546,8.213627273172913,,,,
187,100,2.819999933,-15.65799572,0.647771453571468,8.259165781880913,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10190,100,2.8274999855000003,-15.59579944,0.649237950201428,8.275972666773393,,,,
188,100,2.835000038,-15.53360316,0.6507044468313882,8.292779283878414,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10191,100,2.8424999714999997,-15.471519525,0.652168287458242,8.285335399646744,,,,
189,100,2.849999905,-15.40943589,0.6536321280850956,8.277891397303907,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10192,100,2.8574999575,-15.347773414999999,0.6550860383797708,8.249748366431698,,,,
190,100,2.86500001,-15.28611094,0.6565399486744459,8.22160578209258,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10193,100,2.8725000620000003,-15.225127605,0.6579778458487017,8.176330371564768,,,,
191,100,2.880000114,-15.16414427,0.6594157430229576,8.131054958019096,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10194,100,2.8875000474999997,-15.104058955,0.6608324662089358,8.071251135543207,,,,
192,100,2.894999981,-15.04397364,0.6622491893949138,8.01144636815783,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10195,100,2.9025000335,-14.984967685,0.6636404628626369,7.939425410130119,,,,
193,100,2.910000086,-14.92596173,0.66503173633036,7.867405594827417,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10196,100,2.917500019,-14.868190075,0.6663939068229475,7.785181525675443,,,,
194,100,2.924999952,-14.81041842,0.6677560773155351,7.702956146408373,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10197,100,2.9325000045,-14.75400758,0.6690861617957198,7.612173691767975,,,,
195,100,2.940000057,-14.69759674,0.6704162462759042,7.521392683584341,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10198,100,2.9474999905,-14.642654975,0.6717116921324179,7.423513928613102,,,,
196,100,2.954999924,-14.58771321,0.6730071379889314,7.325633620618171,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10199,100,2.9624999765,-14.534332025000001,0.6742657876687157,7.2215367401006825,,,,
197,100,2.970000029,-14.48095084,0.6755244373485001,7.117441511242802,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10200,100,2.977499962,-14.429205505,0.6767445160958729,7.008441441493526,,,,
198,100,2.984999895,-14.37746017,0.6779645948432458,6.899439634993964,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10201,100,2.9924999475,-14.3274176,0.6791445249011132,6.785866893004756,,,,
199,100,3.0,-14.27737503,0.6803244549589806,6.672295960595034,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10202,100,3.0075000525,-14.22909046,0.681462933967437,6.555096780989057,,,,
200,100,3.015000105,-14.18080589,0.6826014129758933,6.437897601383468,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10203,100,3.022500038,-14.134327455000001,0.6836973059825702,6.317539773621794,,,,
201,100,3.029999971,-14.08784902,0.6847931989892471,6.197180028141532,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10204,100,3.0375000235,-14.04321771,0.6858455395103474,6.0739888715226975,,,,
202,100,3.045000076,-13.9985864,0.6868978800314478,5.950799677735585,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10205,100,3.0525000095,-13.95583925,0.6879057948362464,5.825236103553584,,,,
203,100,3.059999943,-13.9130921,0.6889137096410449,5.699670537078885,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10206,100,3.0674999955,-13.872259455,0.6898764832391581,5.571991533858842,,,,
204,100,3.075000048,-13.83142681,0.6908392568372712,5.444314556464643,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10207,100,3.082499981,-13.792535765,0.6917562503685263,5.314917804420597,,,,
205,100,3.089999914,-13.75364472,0.6926732438997812,5.185518990636386,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10208,100,3.0974999665,-13.71671993,0.6935438760356096,5.054393885914018,,,,
206,100,3.105000019,-13.67979514,0.6944145081714381,4.923270870437182,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10209,100,3.1124999525000003,-13.644856375,0.6952383127643731,4.790908138180846,,,,
207,100,3.119999886,-13.60991761,0.696062117357308,4.6585433057506735,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10210,100,3.1274999379999997,-13.57698364,0.6968386518384089,4.5248533740251125,,,,
208,100,3.13499999,-13.54404967,0.6976151863195097,4.39116555458556,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10211,100,3.1425000425,-13.513134789999999,0.6983441136337418,4.2565603459629076,,,,
209,100,3.150000095,-13.48221991,0.6990730409479737,4.121955146313884,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
10212,100,3.1575000285000003,-13.453336605,0.6997540667174347,3.9865493874458977,,,,
210,100,3.164999962,-13.4244533,0.7004350924868956,3.851141480121169,-6.349324396611999,5.586062025228471,-17.52089902,-0.719464768
